date and time,temperature,humidity,wind speed,cloud cover,amount of precipitation
11.02.2019 19:00,2.2,44,3,70 – 80%.,
11.02.2019 16:00,2.8,37,3,100%.,
11.02.2019 13:00,1.7,44,5,100%.,
11.02.2019 10:00,1.1,50,4,100%.,
11.02.2019 07:00,0.0,66,2,100%.,
11.02.2019 04:00,-0.6,72,4,100%.,
11.02.2019 01:00,1.1,38,3,100%.,
10.02.2019 22:00,1.1,34,4,100%.,
10.02.2019 19:00,1.7,32,3,100%.,
10.02.2019 16:00,1.7,32,3,70 – 80%.,
10.02.2019 13:00,0.6,35,4,70 – 80%.,
10.02.2019 10:00,-2.8,49,3,20–30%.,
10.02.2019 07:00,-4.4,52,5,20–30%.,
10.02.2019 04:00,-3.3,53,5,no clouds,
10.02.2019 01:00,-3.3,48,5,no clouds,
09.02.2019 22:00,-2.2,47,6,no clouds,
09.02.2019 19:00,-1.1,43,9,no clouds,
09.02.2019 16:00,0.0,38,8,20–30%.,
09.02.2019 13:00,-1.1,39,12,50%.,
09.02.2019 10:00,-3.3,38,12,50%.,
09.02.2019 07:00,-4.4,46,13,50%.,
09.02.2019 04:00,-2.8,43,10,20–30%.,
09.02.2019 01:00,-0.6,36,9,20–30%.,
08.02.2019 22:00,1.7,38,8,20–30%.,
08.02.2019 19:00,6.1,32,10,20–30%.,
08.02.2019 16:00,11.1,25,12,70 – 80%.,
08.02.2019 13:00,10.0,71,6,70 – 80%.,2.0
08.02.2019 10:00,6.7,89,3,100%.,
08.02.2019 07:00,6.7,89,2,100%.,8.0
08.02.2019 04:00,6.1,89,2,100%.,7.0
08.02.2019 01:00,5.6,89,4,100%.,0.8
07.02.2019 22:00,5.0,93,2,100%.,0.3
07.02.2019 19:00,5.6,89,3,100%.,
07.02.2019 16:00,6.1,89,4,100%.,
07.02.2019 13:00,6.1,82,4,100%.,
07.02.2019 10:00,5.6,82,6,100%.,
07.02.2019 07:00,4.4,89,4,100%.,0.5
07.02.2019 04:00,3.9,93,7,100%.,0.5
07.02.2019 01:00,3.3,93,7,100%.,13.0
06.02.2019 22:00,5.0,89,5,100%.,5.0
06.02.2019 19:00,5.6,79,6,100%.,0.5
06.02.2019 16:00,6.7,63,5,70 – 80%.,
06.02.2019 13:00,5.6,53,6,100%.,
06.02.2019 10:00,3.9,55,4,50%.,
06.02.2019 07:00,1.7,67,4,50%.,
06.02.2019 04:00,3.9,65,5,20–30%.,
06.02.2019 01:00,5.6,68,5,20–30%.,
05.02.2019 22:00,9.4,64,5,70 – 80%.,
05.02.2019 19:00,11.7,59,5,70 – 80%.,
05.02.2019 16:00,17.8,45,3,50%.,
05.02.2019 13:00,15.6,46,2,50%.,
05.02.2019 10:00,11.1,59,3,70 – 80%.,
05.02.2019 07:00,6.1,82,2,70 – 80%.,
05.02.2019 04:00,3.3,89,0,70 – 80%.,
05.02.2019 01:00,6.7,83,3,50%.,
04.02.2019 22:00,7.2,77,2,20–30%.,
04.02.2019 19:00,8.3,69,2,20–30%.,
04.02.2019 16:00,13.3,47,4,20–30%.,
04.02.2019 13:00,12.8,45,5,20–30%.,
04.02.2019 10:00,10.0,52,0,20–30%.,
04.02.2019 07:00,4.4,70,3,20–30%.,
04.02.2019 04:00,3.9,67,0,no clouds,
04.02.2019 01:00,5.0,62,3,20–30%.,
03.02.2019 22:00,5.0,65,3,70 – 80%.,
03.02.2019 19:00,5.6,71,4,70 – 80%.,
03.02.2019 16:00,10.0,50,4,70 – 80%.,
03.02.2019 13:00,9.4,46,2,70 – 80%.,
03.02.2019 10:00,6.1,51,0,50%.,
03.02.2019 07:00,0.0,69,0,20–30%.,
03.02.2019 04:00,0.6,64,4,no clouds,
03.02.2019 01:00,2.8,57,6,no clouds,
02.02.2019 22:00,0.6,58,4,70 – 80%.,
02.02.2019 19:00,0.6,58,5,70 – 80%.,
02.02.2019 16:00,1.7,44,5,70 – 80%.,
02.02.2019 13:00,-1.7,41,7,70 – 80%.,
02.02.2019 10:00,-3.9,33,3,70 – 80%.,
02.02.2019 07:00,-7.8,35,2,70 – 80%.,
02.02.2019 04:00,-7.8,41,4,70 – 80%.,
02.02.2019 01:00,-7.2,45,4,20–30%.,
01.02.2019 22:00,-6.7,41,5,20–30%.,
01.02.2019 19:00,-5.6,35,2,50%.,
01.02.2019 16:00,-6.1,30,2,100%.,
01.02.2019 13:00,-7.2,29,4,100%.,
01.02.2019 10:00,-10.0,35,4,100%.,
01.02.2019 07:00,-11.1,38,4,20–30%.,
01.02.2019 04:00,-10.6,40,8,20–30%.,
01.02.2019 01:00,-9.4,33,6,20–30%.,
31.01.2019 22:00,-9.4,32,7,20–30%.,
31.01.2019 19:00,-9.4,33,6,20–30%.,
31.01.2019 16:00,-8.9,29,6,20–30%.,
31.01.2019 13:00,-10.6,33,8,20–30%.,
31.01.2019 10:00,-13.9,41,7,20–30%.,
31.01.2019 07:00,-15.6,42,6,20–30%.,
31.01.2019 04:00,-15.0,40,8,no clouds,
31.01.2019 01:00,-14.4,37,8,20–30%.,
30.01.2019 22:00,-12.8,37,9,20–30%.,
30.01.2019 19:00,-9.4,35,14,20–30%.,Trace of precipitation
30.01.2019 16:00,-2.2,78,12,100%.,Trace of precipitation
30.01.2019 13:00,-1.7,34,4,20–30%.,
30.01.2019 10:00,-4.4,35,5,no clouds,
30.01.2019 07:00,-5.6,55,7,no clouds,
30.01.2019 04:00,-3.3,57,11,50%.,
30.01.2019 01:00,1.7,72,7,70 – 80%.,5.0
29.01.2019 22:00,2.8,86,4,100%.,4.0
29.01.2019 19:00,6.7,79,5,100%.,2.0
29.01.2019 16:00,6.1,76,5,100%.,Trace of precipitation
29.01.2019 13:00,5.6,71,5,100%.,
29.01.2019 10:00,0.0,75,4,100%.,
29.01.2019 07:00,-2.2,72,4,100%.,
29.01.2019 04:00,-2.8,61,3,70 – 80%.,
29.01.2019 01:00,-3.3,55,3,20–30%.,
28.01.2019 22:00,-2.8,45,3,20–30%.,
28.01.2019 19:00,-1.7,36,2,50%.,
28.01.2019 16:00,-1.1,38,4,70 – 80%.,
28.01.2019 13:00,-1.7,38,3,70 – 80%.,
28.01.2019 10:00,-2.8,49,4,70 – 80%.,
28.01.2019 07:00,-2.8,55,7,50%.,
28.01.2019 04:00,0.0,40,7,70 – 80%.,
28.01.2019 01:00,3.3,41,4,70 – 80%.,
27.01.2019 22:00,5.6,51,6,70 – 80%.,
27.01.2019 19:00,7.8,40,5,50%.,
27.01.2019 16:00,8.9,34,5,70 – 80%.,
27.01.2019 13:00,7.8,54,9,70 – 80%.,
27.01.2019 10:00,6.7,58,10,50%.,
27.01.2019 07:00,0.0,79,3,70 – 80%.,
27.01.2019 04:00,-1.1,69,3,no clouds,
27.01.2019 01:00,0.0,54,2,70 – 80%.,
26.01.2019 22:00,0.6,45,4,70 – 80%.,
26.01.2019 19:00,1.1,42,3,70 – 80%.,
26.01.2019 16:00,1.1,32,5,70 – 80%.,
26.01.2019 13:00,0.0,32,6,50%.,
26.01.2019 10:00,-2.8,34,5,50%.,
26.01.2019 07:00,-3.9,35,5,50%.,
26.01.2019 04:00,-3.3,29,6,no clouds,
26.01.2019 01:00,-2.2,24,5,no clouds,
25.01.2019 22:00,-0.6,25,7,no clouds,
25.01.2019 19:00,1.7,24,10,20–30%.,
25.01.2019 16:00,2.8,27,11,20–30%.,
25.01.2019 13:00,3.9,36,8,20–30%.,
25.01.2019 10:00,2.2,50,7,70 – 80%.,
25.01.2019 07:00,1.7,52,3,100%.,
25.01.2019 04:00,1.7,57,6,70 – 80%.,
25.01.2019 01:00,2.2,57,6,100%.,
24.01.2019 22:00,3.9,62,11,70 – 80%.,
24.01.2019 19:00,5.6,62,7,50%.,11.0
24.01.2019 16:00,11.1,89,11,100%.,7.0
24.01.2019 13:00,13.9,90,7,100%.,25.0
24.01.2019 10:00,11.1,89,10,100%.,6.0
24.01.2019 07:00,10.6,92,7,100%.,2.0
24.01.2019 04:00,10.0,86,6,100%.,Trace of precipitation
24.01.2019 01:00,8.9,83,3,100%.,Trace of precipitation
23.01.2019 22:00,7.2,80,3,70 – 80%.,
23.01.2019 19:00,5.6,76,3,70 – 80%.,
23.01.2019 16:00,5.6,53,4,70 – 80%.,
23.01.2019 13:00,3.9,43,4,100%.,Trace of precipitation
23.01.2019 10:00,1.7,46,4,100%.,
23.01.2019 07:00,0.0,50,4,70 – 80%.,
23.01.2019 04:00,-0.6,49,4,100%.,
23.01.2019 01:00,-1.1,38,4,70 – 80%.,
22.01.2019 22:00,-1.1,34,4,70 – 80%.,
22.01.2019 19:00,-1.1,27,0,70 – 80%.,
22.01.2019 16:00,-0.6,25,2,50%.,
22.01.2019 13:00,-3.3,34,4,50%.,
22.01.2019 10:00,-7.2,43,5,20–30%.,
22.01.2019 07:00,-9.4,59,7,no clouds,
22.01.2019 04:00,-8.9,54,10,no clouds,
22.01.2019 01:00,-9.4,56,10,no clouds,
21.01.2019 22:00,-10.0,56,10,20–30%.,
21.01.2019 19:00,-11.1,48,12,20–30%.,
21.01.2019 16:00,-9.4,44,12,50%.,
21.01.2019 13:00,-11.1,51,13,70 – 80%.,
21.01.2019 10:00,-13.9,55,11,70 – 80%.,
21.01.2019 07:00,-13.9,57,12,70 – 80%.,
21.01.2019 04:00,-12.2,61,11,50%.,
21.01.2019 01:00,-9.4,59,12,50%.,
20.01.2019 22:00,-8.9,62,13,20–30%.,
20.01.2019 19:00,-6.7,60,14,50%.,
20.01.2019 16:00,-1.1,69,11,100%.,
20.01.2019 13:00,2.8,82,6,70 – 80%.,5.0
20.01.2019 10:00,3.9,96,3,100%.,5.0
20.01.2019 07:00,2.2,93,8,100%.,15.0
20.01.2019 04:00,2.2,93,9,100%.,11.0
20.01.2019 01:00,1.7,93,7,100%.,14.0
19.01.2019 22:00,1.1,92,5,100%.,2.0
19.01.2019 19:00,2.8,67,4,100%.,
19.01.2019 16:00,2.8,59,5,100%.,
19.01.2019 13:00,2.2,57,6,100%.,
19.01.2019 10:00,2.2,52,3,50%.,
19.01.2019 07:00,0.6,58,3,50%.,
19.01.2019 04:00,1.7,57,5,50%.,
19.01.2019 01:00,2.2,57,5,50%.,
18.01.2019 22:00,2.2,76,4,70 – 80%.,
18.01.2019 19:00,3.3,73,4,50%.,
18.01.2019 16:00,4.4,73,2,100%.,
18.01.2019 13:00,2.2,86,3,100%.,Trace of precipitation
18.01.2019 10:00,1.1,85,4,100%.,Trace of precipitation
18.01.2019 07:00,0.0,88,3,100%.,0.8
18.01.2019 04:00,-1.1,88,3,100%.,0.5
18.01.2019 01:00,-1.1,66,3,100%.,Trace of precipitation
17.01.2019 22:00,0.0,43,5,100%.,
17.01.2019 19:00,-0.6,40,3,100%.,
17.01.2019 16:00,-0.6,29,4,100%.,
17.01.2019 13:00,-1.7,41,4,70 – 80%.,
17.01.2019 10:00,-2.2,49,3,70 – 80%.,
17.01.2019 07:00,-3.3,51,5,70 – 80%.,
17.01.2019 04:00,-2.2,44,6,70 – 80%.,
17.01.2019 01:00,0.0,45,7,70 – 80%.,
16.01.2019 22:00,3.3,52,8,70 – 80%.,
16.01.2019 19:00,4.4,45,7,70 – 80%.,
16.01.2019 16:00,4.4,47,5,70 – 80%.,
16.01.2019 13:00,2.8,54,4,100%.,
16.01.2019 10:00,1.1,61,5,100%.,
16.01.2019 07:00,-0.6,64,4,20–30%.,
16.01.2019 04:00,-0.6,59,4,50%.,
16.01.2019 01:00,0.0,59,2,20–30%.,
15.01.2019 22:00,0.0,52,2,20–30%.,
15.01.2019 19:00,0.6,45,3,20–30%.,
15.01.2019 16:00,1.7,46,4,70 – 80%.,
15.01.2019 13:00,0.6,42,4,70 – 80%.,
15.01.2019 10:00,-1.7,47,5,70 – 80%.,
15.01.2019 07:00,-3.3,63,4,20–30%.,
15.01.2019 04:00,-2.2,51,4,20–30%.,
15.01.2019 01:00,-1.7,51,2,20–30%.,
14.01.2019 22:00,-1.1,45,3,20–30%.,
14.01.2019 19:00,0.0,40,3,20–30%.,
14.01.2019 16:00,0.6,40,5,20–30%.,
14.01.2019 13:00,-0.6,49,3,20–30%.,
14.01.2019 10:00,-3.9,66,5,50%.,
14.01.2019 07:00,-5.0,68,7,100%.,
14.01.2019 04:00,-4.4,62,5,100%.,
14.01.2019 01:00,-3.3,55,7,50%.,
13.01.2019 22:00,-1.7,54,7,70 – 80%.,
13.01.2019 19:00,0.0,40,8,70 – 80%.,
13.01.2019 16:00,0.0,43,6,50%.,
13.01.2019 13:00,0.0,38,6,50%.,Trace of precipitation
13.01.2019 10:00,-2.8,41,6,70 – 80%.,Trace of precipitation
13.01.2019 07:00,-3.9,58,3,100%.,Trace of precipitation
13.01.2019 04:00,-1.7,51,4,100%.,
13.01.2019 01:00,-1.1,51,3,100%.,
12.01.2019 22:00,0.0,41,3,100%.,
12.01.2019 19:00,0.0,38,4,100%.,
12.01.2019 16:00,1.1,29,5,70 – 80%.,
12.01.2019 13:00,-0.6,38,3,70 – 80%.,
12.01.2019 10:00,-3.3,48,2,70 – 80%.,
12.01.2019 07:00,-5.6,52,3,70 – 80%.,
12.01.2019 04:00,-5.6,46,5,no clouds,
12.01.2019 01:00,-5.0,46,7,no clouds,
11.01.2019 22:00,-3.9,40,5,20–30%.,
11.01.2019 19:00,-2.8,43,6,20–30%.,
11.01.2019 16:00,-0.6,33,9,50%.,
11.01.2019 13:00,-1.7,36,10,50%.,
11.01.2019 10:00,-4.4,48,8,20–30%.,
11.01.2019 07:00,-5.0,53,10,50%.,
11.01.2019 04:00,-2.8,53,8,20–30%.,
11.01.2019 01:00,-1.7,54,12,20–30%.,
10.01.2019 22:00,-0.6,56,10,50%.,
10.01.2019 19:00,0.0,54,12,50%.,
10.01.2019 16:00,0.6,54,11,70 – 80%.,
10.01.2019 13:00,0.6,52,11,70 – 80%.,
10.01.2019 10:00,1.1,48,12,70 – 80%.,
10.01.2019 07:00,1.1,52,7,100%.,
10.01.2019 04:00,0.6,56,9,100%.,
10.01.2019 01:00,1.7,46,9,70 – 80%.,
09.01.2019 22:00,2.2,48,8,70 – 80%.,
09.01.2019 19:00,4.4,41,10,70 – 80%.,
09.01.2019 16:00,6.1,42,11,70 – 80%.,
09.01.2019 13:00,7.2,44,11,70 – 80%.,
09.01.2019 10:00,7.2,42,10,20–30%.,
09.01.2019 07:00,6.7,55,11,20–30%.,0.5
09.01.2019 04:00,7.2,74,12,50%.,0.5
09.01.2019 01:00,6.7,89,4,100%.,5.0
08.01.2019 22:00,6.7,89,2,100%.,
08.01.2019 19:00,6.7,85,3,100%.,
08.01.2019 16:00,5.6,96,3,100%.,
08.01.2019 15:00,5.6,96,3,100%.,
08.01.2019 13:00,6.1,89,4,100%.,Trace of precipitation
08.01.2019 12:00,6.1,89,4,100%.,Trace of precipitation
08.01.2019 10:00,7.2,86,3,100%.,Trace of precipitation
08.01.2019 09:00,7.2,86,3,100%.,Trace of precipitation
08.01.2019 07:00,5.6,89,3,100%.,2.0
08.01.2019 06:00,5.6,89,3,100%.,2.0
08.01.2019 04:00,3.3,79,3,100%.,0.5
08.01.2019 03:00,3.3,79,3,100%.,0.5
08.01.2019 01:00,2.2,62,4,100%.,
08.01.2019 00:00,2.2,62,4,100%.,
07.01.2019 22:00,0.6,38,4,100%.,
07.01.2019 21:00,0.6,38,4,100%.,
07.01.2019 19:00,-0.6,31,2,100%.,
07.01.2019 18:00,-0.6,31,2,100%.,
07.01.2019 16:00,-0.6,30,2,70 – 80%.,
07.01.2019 15:00,-0.6,30,2,70 – 80%.,
07.01.2019 13:00,-1.1,36,6,50%.,
07.01.2019 12:00,-1.1,36,6,50%.,
07.01.2019 10:00,-3.3,46,5,70 – 80%.,
07.01.2019 09:00,-3.3,46,5,70 – 80%.,
07.01.2019 07:00,-3.3,51,4,70 – 80%.,
07.01.2019 06:00,-3.3,51,4,70 – 80%.,
07.01.2019 04:00,-1.7,43,6,no clouds,
07.01.2019 03:00,-1.7,43,6,no clouds,
07.01.2019 01:00,-0.6,47,6,no clouds,
07.01.2019 00:00,-0.6,47,6,no clouds,
06.01.2019 22:00,1.7,46,8,20–30%.,
06.01.2019 21:00,1.7,46,8,20–30%.,
06.01.2019 19:00,3.9,43,8,100%.,
06.01.2019 18:00,3.9,43,8,100%.,
06.01.2019 16:00,7.8,38,10,70 – 80%.,
06.01.2019 15:00,7.8,38,10,70 – 80%.,
06.01.2019 13:00,9.4,41,12,70 – 80%.,Trace of precipitation
06.01.2019 12:00,9.4,41,12,70 – 80%.,Trace of precipitation
06.01.2019 10:00,8.3,63,4,100%.,
06.01.2019 09:00,8.3,63,4,100%.,
06.01.2019 07:00,7.2,66,4,100%.,
06.01.2019 06:00,7.2,66,4,100%.,
06.01.2019 04:00,5.0,67,5,no clouds,
06.01.2019 03:00,5.0,67,5,no clouds,
05.01.2019 22:00,7.2,71,6,no clouds,
05.01.2019 21:00,7.2,71,6,no clouds,
05.01.2019 19:00,7.2,86,5,70 – 80%.,2.0
05.01.2019 16:00,7.2,86,8,100%.,1.0
05.01.2019 13:00,7.2,93,6,100%.,4.0
05.01.2019 10:00,6.7,93,9,100%.,1.0
05.01.2019 07:00,5.6,96,6,100%.,6.0
04.01.2019 22:00,7.8,68,2,100%.,
04.01.2019 19:00,7.8,63,3,100%.,
04.01.2019 16:00,8.3,50,6,100%.,
04.01.2019 13:00,7.2,52,8,100%.,
04.01.2019 10:00,4.4,58,6,100%.,
04.01.2019 07:00,2.8,62,4,70 – 80%.,
04.01.2019 04:00,3.3,55,4,20–30%.,
04.01.2019 01:00,4.4,51,4,50%.,
03.01.2019 22:00,4.4,53,3,70 – 80%.,
03.01.2019 19:00,3.9,53,5,20–30%.,
03.01.2019 16:00,5.0,53,7,70 – 80%.,
03.01.2019 13:00,6.7,47,7,70 – 80%.,
03.01.2019 10:00,6.1,74,6,100%.,
03.01.2019 07:00,7.2,77,4,100%.,Trace of precipitation
03.01.2019 04:00,5.0,82,2,100%.,Trace of precipitation
03.01.2019 01:00,4.4,77,3,100%.,
02.01.2019 22:00,3.9,57,4,100%.,
02.01.2019 19:00,2.8,52,4,100%.,
02.01.2019 16:00,3.9,50,3,100%.,
02.01.2019 13:00,2.8,52,3,100%.,
02.01.2019 10:00,2.2,57,4,100%.,
02.01.2019 07:00,2.2,57,5,70 – 80%.,
02.01.2019 04:00,3.3,52,5,70 – 80%.,
02.01.2019 01:00,4.4,55,5,70 – 80%.,
01.01.2019 22:00,6.1,56,5,70 – 80%.,
01.01.2019 19:00,6.7,60,8,70 – 80%.,
01.01.2019 16:00,8.9,52,12,70 – 80%.,
01.01.2019 13:00,12.2,51,9,70 – 80%.,
01.01.2019 10:00,15.6,62,11,70 – 80%.,
01.01.2019 07:00,14.4,81,8,70 – 80%.,0.5
01.01.2019 04:00,12.2,93,7,100%.,0.5
01.01.2019 01:00,8.3,97,0,100%.,29.0
